play_id,season,week,game_key,quarter,offense,defense,play_type,yards_gained,down,to_go,yards_to_endzone,qb_id,shotgun,play_action,red_zone_play,is_first_down,over_under,spread,is_touchdown,is_turnover,created_at
1106026,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106027,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,7,1,10,53,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106028,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,4,2,3,46,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106029,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,PASS,6,1,10,42,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106030,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,3,2,4,36,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106031,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,PASS,32,3,1,33,00-0033077,False,True,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106032,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,NOPL,0,1,1,1,00-0033077,True,True,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106033,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,1,1,1,1,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106034,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,FGXP,0,0,0,15,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106035,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106036,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,PASS,8,1,10,70,00-0036389,True,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106037,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,3,2,2,62,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106038,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,7,1,10,59,,False,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106039,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,16,2,3,52,,False,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106040,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,PASS,6,1,10,36,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106041,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,5,2,4,30,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106042,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,20,1,10,25,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106043,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,2,1,5,5,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106044,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,-1,2,3,3,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106045,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,RUSH,4,3,4,4,,True,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106046,2025,1,2025-09-04_PHI_DAL,1,PHI,DAL,FGXP,0,0,0,15,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106047,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106048,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,3,1,10,88,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106049,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,PASS,18,2,7,85,00-0033077,True,True,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106050,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,5,1,10,67,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106051,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,3,2,5,62,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106052,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,PASS,26,3,2,59,00-0033077,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106053,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,NOPL,0,1,10,33,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106054,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,PASS,-3,1,20,43,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106055,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,NOPL,0,2,23,46,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106056,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,PASS,0,1,10,12,00-0033077,False,True,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106057,2025,1,2025-09-04_PHI_DAL,1,DAL,PHI,RUSH,11,2,10,12,,True,False,True,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106058,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,RUSH,1,1,1,1,,True,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106059,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,FGXP,0,0,0,15,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106060,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106061,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,6,1,10,65,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106062,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,6,2,4,59,00-0036389,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106063,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,4,1,10,53,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106064,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,3,2,6,49,00-0036389,True,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106065,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,7,3,3,46,00-0036389,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106066,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,1,1,10,39,00-0036389,False,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106067,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,9,2,9,38,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106068,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,4,1,10,29,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106069,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,1,2,6,25,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106070,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,15,3,5,24,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106071,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,1,1,9,9,,True,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106072,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,8,2,8,8,,True,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106073,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,FGXP,0,0,0,15,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106074,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106075,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,3,1,10,69,00-0033077,False,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106076,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,16,2,7,66,00-0033077,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106078,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,RUSH,0,1,10,50,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106079,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,RUSH,3,1,10,35,,False,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106080,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,RUSH,5,2,7,32,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106081,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,RUSH,4,3,2,27,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106082,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,0,1,10,23,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106083,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,0,2,10,23,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106084,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,0,3,10,23,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106085,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,FGXP,0,4,10,23,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106086,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106087,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,4,1,10,81,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106088,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,0,2,6,77,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106089,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,51,3,6,77,00-0036389,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106090,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,0,1,10,26,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106091,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,8,2,10,26,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106092,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,PASS,3,3,2,18,00-0036389,True,False,True,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106093,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,5,1,10,15,,True,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106094,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,RUSH,10,2,5,10,,True,False,True,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106095,2025,1,2025-09-04_PHI_DAL,2,PHI,DAL,FGXP,0,0,0,15,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106096,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106097,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,NOPL,0,1,10,88,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106098,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,5,1,10,79,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106099,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,5,1,10,59,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106101,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,0,2,5,54,00-0033077,True,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106102,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,9,3,5,54,00-0033077,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106105,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,10,1,10,45,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106106,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,PASS,0,1,10,35,00-0033077,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106108,2025,1,2025-09-04_PHI_DAL,2,DAL,PHI,FGXP,0,2,10,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106109,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106110,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,PASS,5,1,10,72,00-0036389,True,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106111,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,PASS,6,2,5,67,00-0036389,True,True,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106112,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,PASS,3,1,10,61,00-0036389,True,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106113,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,RUSH,12,2,7,58,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106114,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,RUSH,9,1,10,46,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106115,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,RUSH,1,2,1,37,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106116,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,RUSH,0,1,10,36,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106117,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,PASS,-8,2,10,36,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106118,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,PASS,4,3,18,44,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106119,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,FGXP,0,4,14,40,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106120,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,KOFF,0,0,0,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106121,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,6,1,10,71,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106122,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,3,2,4,65,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106123,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,2,3,1,62,,False,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106124,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,PASS,0,1,10,60,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106125,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,49,2,10,60,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106126,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,3,1,10,11,,True,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106127,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,PASS,0,1,22,23,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106128,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,PASS,0,2,22,23,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106129,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,NOPL,0,3,22,23,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106130,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,1,1,10,11,,False,False,True,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106131,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,RUSH,-1,1,10,84,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106132,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,PASS,0,2,11,85,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106133,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,RUSH,8,3,11,85,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106134,2025,1,2025-09-04_PHI_DAL,3,PHI,DAL,PUNT,0,4,3,77,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106135,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,4,1,10,74,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106136,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,PASS,5,2,6,70,00-0033077,False,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106137,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,PASS,14,3,1,65,00-0033077,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106138,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,RUSH,3,1,10,51,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106139,2025,1,2025-09-04_PHI_DAL,3,DAL,PHI,PASS,-3,2,7,48,00-0033077,True,True,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106140,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,0,3,10,51,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106141,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PUNT,0,4,10,51,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106142,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PASS,8,1,10,87,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106143,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,1,2,2,79,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106144,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,1,3,1,78,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106145,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,NOPL,0,1,10,77,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106146,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,4,1,5,72,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106147,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,0,2,1,68,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106148,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,1,3,1,68,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106149,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PASS,7,1,10,67,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106150,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PASS,5,2,3,60,00-0036389,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106151,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,-4,1,10,55,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106153,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PASS,0,2,14,59,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106154,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PASS,9,3,14,59,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106155,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,NOPL,0,4,5,50,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106156,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PUNT,0,4,10,55,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106157,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,13,1,10,89,00-0033077,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106158,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,RUSH,-2,1,10,76,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106159,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,2,2,12,78,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106160,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,3,3,10,76,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106161,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PUNT,0,4,7,73,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106162,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,0,1,10,76,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106163,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,3,2,10,76,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106164,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PASS,4,3,7,73,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106165,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PUNT,0,4,3,69,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106166,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,5,1,10,82,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106167,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,0,2,5,77,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106168,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,15,3,5,77,00-0033077,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106169,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,0,1,10,62,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106170,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,0,2,10,62,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106171,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,7,3,10,62,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106172,2025,1,2025-09-04_PHI_DAL,4,DAL,PHI,PASS,0,4,3,55,00-0033077,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106173,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,-1,1,10,44,,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106175,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,PASS,8,2,11,45,00-0036389,True,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106177,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,4,3,3,37,,True,False,False,True,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106179,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,-1,1,10,33,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106180,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,-1,2,11,34,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106181,2025,1,2025-09-04_PHI_DAL,4,PHI,DAL,RUSH,-1,3,12,35,,False,False,False,False,47.5,8.0,False,False,2025-10-22T18:06:18.710730
1106182,2025,1,2025-09-05_LAC_KC,1,KC,LAC,KOFF,0,0,0,35,,False,False,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106183,2025,1,2025-09-05_LAC_KC,1,KC,LAC,RUSH,4,1,10,76,,True,False,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106184,2025,1,2025-09-05_LAC_KC,1,KC,LAC,RUSH,0,2,6,72,,True,False,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106185,2025,1,2025-09-05_LAC_KC,1,KC,LAC,PASS,0,3,6,72,00-0033873,True,False,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106186,2025,1,2025-09-05_LAC_KC,1,KC,LAC,PUNT,0,4,6,72,,False,False,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106187,2025,1,2025-09-05_LAC_KC,1,LAC,KC,RUSH,6,1,10,68,,True,False,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106188,2025,1,2025-09-05_LAC_KC,1,LAC,KC,PASS,33,2,4,62,00-0036355,False,True,False,True,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106189,2025,1,2025-09-05_LAC_KC,1,LAC,KC,PASS,9,1,10,29,00-0036355,True,True,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106190,2025,1,2025-09-05_LAC_KC,1,LAC,KC,RUSH,8,2,1,20,,True,False,True,True,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106191,2025,1,2025-09-05_LAC_KC,1,LAC,KC,RUSH,3,1,10,12,,False,False,True,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106192,2025,1,2025-09-05_LAC_KC,1,LAC,KC,PASS,-1,2,7,9,,True,False,True,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106193,2025,1,2025-09-05_LAC_KC,1,LAC,KC,NOPL,0,3,8,10,00-0036355,True,False,True,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106194,2025,1,2025-09-05_LAC_KC,1,LAC,KC,PASS,5,3,3,5,00-0036355,True,True,True,True,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106195,2025,1,2025-09-05_LAC_KC,1,LAC,KC,FGXP,0,0,0,7,,False,False,True,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
1106196,2025,1,2025-09-05_LAC_KC,1,KC,LAC,KOFF,0,0,0,35,,False,False,False,False,47.5,-3.0,False,False,2025-10-22T18:06:18.710730
